title,country,description,source,date,salary_monthly_usd,seniority
Senior Data Analyst- BigQuery and SQL Server,ca,"We get up every day, roll up our sleeves and build a better world  together. At Ford, we're all a part of something bigger than ourselves. Are you ready to change the way the world moves? Ford of Canada's operations include a national headquarters, three vehicle assembly and engine manufacturing plants, three parts distribution centers, and three Connectivity and Innovation centers. Ford employs approximately 7,000 people in Canada, while an additional 18,000 people are employees in the more th…",adzuna,2026-05-25,,Senior
Senior Data Analyst - Anti Money Laundering (AML),ca,"Duration: 12 months Hybrid Familiarity with Traceability Matrix and Risk Impact Analysis - Ability to steer initiative with multiple stakeholders - Translate business needs into system requirements using BRDs, SRS, FSDs, ensuring they are complete, concise, testable, and audit-compliant - Strong knowledge of data analysis, data lineage, data quality, and source-to-target mapping for regulatory and AML use cases - Experience with both Agile (Scrum) and Waterfall methodologies, with a track recor…",adzuna,2026-06-01,600.37,Senior
Data Review Analyst,ca,"As a Data Review Analyst, you will play a key role in supporting the Match Group Shared Care & Moderation Services Team by completing a variety of labeling requests. This role involves both straightforward labeling tasks and more nuanced analysis across multiple platform ecosystems. You’ll apply your understanding of Trust & Safety, detection systems, and moderation workflows to ensure consistent, accurate, and high-quality review and annotation. You’ll be part of a cross-functional, collaborat…",adzuna,2026-05-31,,Not Specified
"Senior Analyst, Data Management - Trans-Canada Capital",ca,"Trans-Canada Capital (TCC) is an asset management firm specializing in innovative investment strategies for institutional investors. Since 2009, the team has successfully managed the pension assets of Air Canada, one of the largest corporate pension plans in the country. Over the years, we have earned an enviable reputation by generating superior returns through strategies focusing on alpha generation in a rigorous risk-controlled framework. With C$27 billion in assets under management (inclusi…",adzuna,2026-05-29,,Senior
"Data Analyst, L&C Strategy and Operations: Data Analytics and Technology Focus",ca,"Join our LCG Operations & Strategy analytics team to build, enhance and maintain the analytics, dashboards and data foundations teams and leaders use to run the business every day. You’ll turn complex data from our Azure data lake into clear, automated Power BI visualizations and insights that drive decisions, unlock efficiencies, and strengthen governance. In this role, you’ll own end‑to‑end solutions—from designing new tables and SQL logic to managing permissions across Power BI and SharePoin…",adzuna,2026-05-30,,Senior
"Solution Analyst, Data",ca,"Nutrien is a leading provider of crop inputs and services, and our business results make a positive impact on the world. Our purpose, Feeding the Future , is the reason we come to work each day. We’re guided by our culture of care and our core values: We put safety first. We act with integrity. We are stronger together. We deliver with excellence. Through the collective expertise of our nearly 26,000 employees, we operate a world-class network of production, distribution, and ag retail faciliti…",adzuna,2026-06-02,,Senior
"Data Analyst, E-commerce - Temporary / Analyste de données, commerce en ligne - temporaire",ca,"Type de poste: Temporaire Titre du poste: Analyste de données, commerce en ligne - temporaire Numéro de la demande: 44881 Catégorie d'emploi: Administration Département: Marketing et commerce électronique Lieu de travail: METRO - MAGASIN E-COMMERCE (ST-LAURENT) (M-ECOM) Type d'emploi: Temporaire * Contrat de 10 mois * Poste pouvant être basé à Ville St-Laurent ou Varennes Votre mission dans l’équipe : L’analyste de données, commerce en ligne est responsable de l’assemblage des données, de la cr…",adzuna,2026-06-03,,Not Specified
"Data Business Analyst -Insurance, Informatica/Snowflake",ca,"Role: Data Business Analyst -Insurance, Informatica/Snowflake Markham, ON Contract Role Descriptions: Business Analysis| Informatica PowerCenter| Snowflake| PostgreSQL1. Claims Policy Data Analysis Analyze structured and semi-structured data related to claims| policies| underwriting| and customer interactions. Identify patterns in claims frequency| fraud indicators| and loss ratios using lakehouse datasets. Support actuarial teams with data extracts and trend analysis. 2. Customer Risk Insights…",adzuna,2026-05-27,,Not Specified
Sr. Data and Reporting Analyst,ca,"Sr. Data and Reporting Analyst Date: May 29, 2026 Location: Toronto, ON, CA - Vancouver, British Columbia, CA - Calgary, AB, CA Company: Softchoice Why you'll love Softchoice: We are a software-focused IT solutions and services provider that equips organizations to be agile and innovative, and for their people to be engaged, connected, and creative at work. That means moving them to the cloud, helping them build the workplace of tomorrow, and enabling them to make smarter decisions about their …",adzuna,2026-05-31,,Senior
"Sr. Analyst, Data and Analytics",ca,"We’re building a relationship-oriented bank for the modern world. We need talented, passionate professionals who are dedicated to doing what’s right for our clients. At CIBC, we embrace your strengths and your ambitions, so you are empowered at work. Our team members have what they need to make a meaningful impact and are truly valued for who they are and what they contribute. To learn more about CIBC, please visit CIBC.com What you’ll be doing The Senior Analyst, Data and Analytics is responsi…",adzuna,2026-06-01,,Senior
"Analyst, Logistics Data",ca,"Join us in building Careers and shaping Experiences Beyond the Box” About Us At Atlantic Packaging, every box tells a story and yours begins here. As a proudly Canadian-owned company with over 80 years of excellence in the corrugated packaging industry with operations within North America (Ontario, Quebec and United States), we’re committed to sustainability, customer excellence and community impact. Since 1945, we’ve supported local jobs and built a legacy of trust with our clients and team me…",adzuna,2026-05-31,3139.91,Not Specified
"Analyst, Logistics Data",ca,"Job Description Job Description Join us in building Careers and shaping Experiences Beyond the Box” About Us At Atlantic Packaging, every box tells a story and yours begins here. As a proudly Canadian-owned company with over 80 years of excellence in the corrugated packaging industry with operations within North America (Ontario, Quebec and United States), we’re committed to sustainability, customer excellence and community impact. Since 1945, we’ve supported local jobs and built a legacy of tr…",adzuna,2026-05-31,,Not Specified
"Senior Analyst, Data Operations & Analytics",ca,"Purpose of the role: Facilitate teams across the company to make informed decisions based on data, rather than on intuition. Lead complex analytical projects with multi-level dependencies, diverse stakeholder base and unclear paths to solution. Please note: As a global company with employees and clients outside of Quebec, fluency in English as a working language is required for this position. Role: Lead the process of gathering requirements and translating complex business problems into structu…",adzuna,2026-06-02,,Senior
"Senior Analyst, Data Platform DevOps",ca,"CLOSING DATE: June 8, 2026 Opportunity Join AIMCo as a Senior Analyst, Data Platform DevOps Be at the heart of building and running AIMCo’s cutting‑edge Modern Data Platform. You’ll collaborate with diverse teams to power innovation, streamline data operations, and deliver impactful solutions. If you’re skilled in software development, CI/CD automation, streaming tech, and big data tools like Spark, Kafka, Hadoop, and Delta Lake — this is your chance to shape the future of data at AIMCo. Respon…",adzuna,2026-05-31,,Senior
Data Integrity Solutions Analyst - Business Data Office - Data Integrity & Operations,ca,"Job Description Job Description Company Description Experience something Brilliantly Different with a career at MUFG Investor Services. MUFG Investor Services is a trusted partner to many of the world’s largest public and private funds, providing asset servicing and operational solutions built for alternatives. With over $1 trillion in client assets under administration, we offer fund administration, banking, payments, fund financing, foreign exchange overlay, corporate and regulatory services,…",adzuna,2026-05-31,,Not Specified
Data Analyst,br,"Company Overview Strapi is a leading open-source Headless CMS that empowers developers and content creators to build, manage, and scale their digital experiences. Our mission is to make content management simpler, more flexible, and accessible for everyone. Join our innovative and collaborative team as we continue to grow and shape the future of digital content. About the Role We are seeking a talented and motivated Data Analyst to join our team; experience in data engineering would be a plus. …",adzuna,2026-06-02,,Senior
Cloud Data Analyst,br,"The Cloud Data Analyst will be responsible for developing and maintaining data transformations, leveraging BigQuery, and creating compelling visualizations to provide data-driven recommendations. The role requires strong technical skills, including experience with dbt and SQL, as well as excellent analytical and communication abilities. Key Responsibilities: Design and implement data transformations and models. Develop insightful data visualizations and dashboards. Interpret complex datasets to…",adzuna,2026-06-02,,Not Specified
Data Analyst Sr.,br,"RSG Brasil Headhunters Location: São Paulo, Brazil Client: Renewable Energy Cargo: Data Analyst Sr. Position Overview The Data Analyst will provide the link to our data for our business partners. Our Data Analysts are responsible for leveraging data and technology to improve business performance. They will work directly with the business owners and become experts in the processes and data respective of the teams they support. Responsibilities include the documentation and analysis of business p…",adzuna,2026-05-31,,Senior
Data Analyst Pleno,br,"COMO SEU TRABALHO PODE TRANSFORMAR O MUNDO! Aqui suas responsabilidades serão: Desenvolver e manter modelos de dados eficientes, transformando dados brutos em estruturas prontas para análise pelo time de Sales; Criar, monitorar e otimizar pipelines de ETL/ELT para integração de dados de diferentes áreas. Garantir a qualidade, integridade e confiabilidade dos dados disponibilizados para as áreas de negócio; Desenvolver automações técnicas que reduzam processos manuais e acelerem a entrega de inf…",adzuna,2026-05-30,,Not Specified
Master Data Analyst,br,"Estamos em busca de um Especialista em Qualidade de Dados (Master Data) para atuar em um ambiente multinacional complexo, sendo o elo estratégico entre a Governança de Dados e a excelência operacional do nosso projeto Digital Core . Você será responsável por traduzir requisitos de negócio em regras técnicas, liderar iniciativas de limpeza de dados e garantir a integridade dos nossos ativos de informação. Responsabilidades Principais Governança e Tradução: Traduzir padrões de governança em regra…",adzuna,2026-05-12,,Senior
Data Analyst (Romanian),br,"Lightcast is seeking detail-oriented, data-driven professionals with strong Romanian language skills to support the expansion of our global product features. In this role, you will help ensure we deliver accurate, high-quality data to our customers by analyzing multilingual outputs, improving classification performance, and supporting taxonomy translation and parser development. This is a full-time (40 hrs/week) independent contractor position for up to 6 months. This role is BYOD—Bring Your Ow…",adzuna,2026-05-31,,Not Specified
Senior Data Analyst,br,"Estamos em busca de um(a) Cientista de Dados altamente qualificado(a) para integrar nosso time e atuar no desenvolvimento de soluções robustas e escaláveis em ambientes de dados na nuvem. Responsabilidades: Desenvolver e manter APIs para integração e processamento de dados utilizando Python e PySpark. Projetar e implementar pipelines de dados com ferramentas como AWS Glue, Athena, Redshift e Step Functions. Gerenciar a orquestração de workflows de dados com AWS Lambda e outras tecnologias da AW…",adzuna,2026-06-02,,Senior
Data Analyst III,br,"Conheça o Inter Pioneiros, mudamos o mercado ao lançar o primeiro banco digital do Brasil e seguimos criando tendências com tecnologia de ponta. Evoluímos para um Super App Financeiro Global, com soluções completas e inovação de primeira. Aqui, o trabalho tem propósito: construir oportunidades reais, transformar a vida das pessoas e o mercado financeiro. Esse é o nosso Jeito Inter de Fazer. Se você quer fazer parte dessa mudança e deixar um legado, seu lugar é aqui. Vem ser Sangue Laranja. Get …",adzuna,2026-05-14,,Not Specified
Commercial Planning Data Analyst,br,"Company Overview: If you see technology as a way to smooth your path in life, our team does too: Your Path, Our Journey. We believe in technology that connects talented people who embrace diversity to create and share paths we don't even know about (yet!). We work to generate value not only for our users but, above all, for the communities we serve and for society as a whole, making every day better for everyone with mobility and delivery services (99) or digital payments (99Pay). To make life …",adzuna,2026-06-02,,Not Specified
Mid-level Data Analyst,br,"Aqui na Zallpy, tecnologia nasce de pessoas curiosas, colaborativas e com vontade de fazer bem feito. Se você gosta de ambientes onde existe espaço para perguntar, testar, aprender e evoluir junto, se liga nessa oportunidade!  Diversidade, Equidade e Inclusão Na Zallpy, valorizamos um ambiente onde todas as pessoas possam ser quem são, com respeito, segurança e pertencimento. Incentivamos especialmente a candidatura de pessoas com deficiência e garantimos um ambiente acessível, com adaptações e…",adzuna,2026-05-30,,Not Specified
JUNIOR BI DATA ANALYST (34789),br,"Descrição da vaga Key responsabilities: This role focuses on supporting the development, maintenance, and quality assurance of business intelligence dashboards and data processing flows. As a Junior Data Analyst, you will work under the close guidance of Mid-level and Senior Analysts to clean raw datasets, design intuitive visualizations, and perform basic database queries.",adzuna,2026-06-03,,Junior
Senior Data Analyst (Web Analytics),br,"Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, tecnologia…",adzuna,2026-05-29,,Senior
Senior Data Analyst (Web Analytics),br,"Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, tecnologia…",adzuna,2026-05-29,,Senior
Senior Data Analyst (Web Analytics),br,"Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, tecnologia…",adzuna,2026-05-30,,Senior
Senior Data Analyst (Web Analytics),br,"Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, tecnologia…",adzuna,2026-05-30,,Senior
Data Analyst Specialist | CX Insights,br,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Data Analyst Specialist | CX Insights in Brazil. This role sits at the intersection of data, customer experience, and strategic decision-making, supporting global CX operations through actionable insights. You will transform large and complex datasets into clear business recommendations that directly influence customer satisfaction, operational efficiency, and product improvements. Working closel…",adzuna,2026-06-02,,Not Specified
Data Analyst Specialist | CX Insights,br,"Your wellbeing, our mission. Join a company shaping a healthier world. GET TO KNOW US At Wellhub we're revolutionizing workplace wellness. Our platform connects employees worldwide to the best partners for fitness, mindfulness, therapy, nutrition, and sleep—all in one simple subscription. Headquartered in NYC with team members in Europe, North America and South America, we’re on a mission to make every company a wellness company. We believe work should be fulfilling, inspiring, and balanced. He…",adzuna,2026-05-31,,Not Specified
Marketing Data Analyst - Growth Marketing & Data Analytics,br,"About Truelogic At Truelogic we are a leading provider of nearshore staff augmentation services headquartered in New York. For over two decades, we’ve been delivering top-tier technology solutions to companies of all sizes, from innovative startups to industry leaders, helping them achieve their digital transformation goals. Our team of 600 highly skilled tech professionals, based in Latin America, drives digital disruption by partnering with U.S. companies on their most impactful projects. Whe…",adzuna,2026-05-31,,Senior
Wanted: Senior Data Analyst (Web Analytics),br,"Wanted: Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, te…",adzuna,2026-05-29,,Senior
Wanted: Senior Data Analyst (Web Analytics),br,"Wanted: Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, te…",adzuna,2026-05-29,,Senior
Wanted: Senior Data Analyst (Web Analytics),br,"Wanted: Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, te…",adzuna,2026-05-30,,Senior
Wanted: Senior Data Analyst (Web Analytics),br,"Wanted: Senior Data Analyst (Web Analytics) - Sobre a RethinkSomos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital, ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontece quando estratégia, te…",adzuna,2026-05-30,,Senior
Analista Pleno de Dados (Data Analyst) | Holding,br,"Description Seja bem-vindo(a) a JHSF! Somos referência nos segmentos imobiliário, shoppings centers, fashion retail, aeroporto executivo, hotelaria e gastronomia. Fundada em 1972, a JHSF desenvolve relacionamentos de longo prazo que criam a nossa história. Realizamos negócios únicos para clientes especiais, sempre de forma a surpreender, inspirar, realizar e transformar as nossas relações. Para nós o cliente é a razão, e, através do cuidado a ele dado, asseguramos a longo prazo a sustentabilida…",adzuna,2026-05-31,,Not Specified
"Data Analyst Especialista em Bi, Estruturação e Análise de Dados",br,"Descrição: Data Analyst Especialista em BI, Estruturação e Análise de Dados Local:Presencial, nossa unidade em Goiânia - GO Regime:Tempo integral Você é uma pessoa apaixonada por transformar dados em estratégias e insights que impulsionam decisões? Sabe estruturar bases de dados complexas, criar dashboards dinâmicos e analisar informações para extrair valor estratégico? Então, venha ser um Data Analyst | Especialista em BI, Estruturação e Análise de Dados na Dois Z Publicidade! Aqui, você fará …",adzuna,2026-05-31,,Not Specified
"Junior Data Analyst with Datadog Dashboard, Brazil",br,"We are tech transformation specialists, we are CI&T. We combine the disruptive power of Artificial Intelligence with human expertise to support large companies in navigating changes in technology and business. With 30 years of experience, 6,000 workers, offices in 10 countries and talents across 5 continents. We operate in the fields of design, strategy, and engineering for global brands, helping clients achieve the full potential of technology as a force for good. Impact is what we deliver. Ge…",adzuna,2026-06-02,,Junior
Data Analyst (Billing and Customer Support) Ruby Labs,br,"About us: About the role: Key Responsibilities: - Monitoring, analyzing, and reporting on key performance indicators and trends in our billing and support functions. - Creating and maintaining data pipelines, ensuring data integrity and timeliness. - Leveraging statistical analysis to project and respond to 'what if' scenarios, future trends, and challenges. - Running AB testing to evaluate the effectiveness of different strategies. - Collaborating with cross-functional teams to align billing a…",adzuna,2026-05-30,,Not Specified
FBS - Senior Media Data Analyst (Knowledge in Incrementality Testing  MMM),br,"Team Function: The Media Measurement & Analytics team supports the Farmers media teams in executing and optimizing media budgets by providing analytical rigor to investment decisions. The team executes incrementality tests, builds measurement models, and reports on performance. Role Description: This role will focus heavily on developing the reporting and measurement functions for our Media stakeholders. The ideal candidate in this role will be responsible for transforming data in Snowflake usi…",adzuna,2026-04-24,,Senior
Data Automation Analyst (Internal Communications Team),br,"SDG invests in IT startups around the world. Our investments include Open AI, Patreon, Flo, Clubhouse, Woebot, Flure, Astry, Coursera, Academia.edu, and many others. We bring together a team of like-minded people and IT professionals specializing in the creation and development of globally impactful social discovery products. Our international team of 1200 professionals and digital nomads works all over the world. Our teams of digital nomads work remotely from Cyprus, Malta, the USA, Armenia, G…",adzuna,2026-06-02,,Junior
Senior Analyst - Data Engineering,br,"Company: Guy Carpenter Description: What can you expect? Be part of a small, high-impact team working at the intersection of data engineering and data science. Design and deliver scalable data pipelines, production ML models, and data products that drive measurable business outcomes. Work with semi- and unstructured data, including LLMs and NLP techniques. Collaborate closely with product managers, senior engineers, and business stakeholders. What is in it for you? Opportunity for technical and…",adzuna,2026-05-31,,Senior
FBS - Data Scientist Predictive Analyst (Mid Level),br,"FBS – Farmer Business Services is part of Farmers operations with the purpose of building a global approach to identifying, recruiting, hiring, and retaining top talent. By combining international reach with US expertise, we build diverse and high-performing teams that are equipped to thrive in today’s competitive marketplace. We believe that the foundation of every successful business lies in having the right people with the right skills. That is where we come in—helping Farmers build a winnin…",adzuna,2026-05-29,,Junior
Local Consultant (Specialist in Data Analysis),br,"Result of Service - Product 1: Epidemiological database One or more epidemiological databases modeled based on the defined data sources and selected datasets for the dashboards, taking into account identified integration challenges. The databases shall be cleaned, normalized, and delivered in an editable format, with appropriate documentation. Product 2: Data analysis code (Epidemiological) Technical document containing code (preferably in Python or R) for processing and analyzing the epidemiol…",adzuna,2026-06-02,,Not Specified
Analista de Dados,br,"Job description FLUENT ENGLISH MANDATORY  American flower import and distribution company is looking for a Data Analyst. Full Pot has been in the flower market for over 25 years, with 3 physical stores and an active call center, our main goal is to serve our customers with excellent service and good quality products. We are constantly growing, and to keep up with this growth, we created a project to analyze how we buy and sell products compared to our competitors. We are looking for someone who…",adzuna,2026-06-02,,Not Specified
Live Commerce Administrator,br,"The Live Commerce Administrator plays a key operational role in supporting Koin’s growing Live Commerce activity across multiple platforms and brands. This role focuses on the organisation, setup, and operational management of live selling sessions across platforms such as WhatNot and eBay Live. The administrator ensures that products, promotions, stock availability, and show logistics are correctly prepared before each broadcast and that post-event reporting and follow-up tasks are completed e…",adzuna,2026-03-27,,Not Specified
Analista de BI | Sênior,br,"Nós somos a Skopia Tecnologia, para nós, é transformação. Nascemos da fusão entre EclipsWorks e Nscreen , unindo expertises em cloud AWS, engenharia de software, dados e inovação digital para criar soluções que simplificam negócios e geram impacto real. Fomos reconhecidos como a 2ª empresa que mais cresceu no Brasil em 2023 pela EXAME. Já somos mais de 100 pessoas construindo tecnologia com propósito, com clientes como Banco Master , Rede D'Or , Claro e Sólides . Nosso compromisso é com a entre…",adzuna,2026-05-12,,Not Specified
Design Engineer,br,"Design Engineer Date: May 17, 2026 Req ID: 103502 Location: Santa Rosa, RS, BR Workplace Type: Onsite Not everyone can claim to feed the world, but it is part of our every day. Behind everything we do for our farmers, there is one AGCO team making it happen. We are proud to put our curiosity to work, building a better and more sustainable world. Join our extraordinary team today! The Harvesting team's core objective is to continuously elevate the performance of harvesting products and operation…",adzuna,2026-03-22,,Not Specified
Director of Data Analytics,br,"The Opportunity The Director of Data Analytics will lead the data strategy, data science and analytics functions for the company, driving decisions involving the integration and management of data as well as delivering business insights through data analytics, dashboard development and predictive models. This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales,…",adzuna,2026-06-01,,Senior
BI Analyst,br,"Client Overview Our client is one of the fastest-growing lifestyle and apparel brands in the U.S., built on a foundation of mental wellness, community, and thoughtful design. With ambitious plans to scale beyond the $1B mark, the company is investing heavily in a modern data infrastructure that empowers smarter, faster, and more human-centered decision-making across the organization. They operate in a dynamic e-commerce environment and rely on data to drive growth, optimize customer experiences…",adzuna,2025-11-24,,Not Specified
Analytics Engineer Sênior - Remoto|Senior Analytics Engineer - Remote,br,"About Indicium AI Indicium AI is trusted by the world's leading enterprises to deliver AI into production at scale. We are a global AI-native consultancy with proven experience across Financial Services, Energy & Utilities, Healthcare & Life Sciences, Retail & CPG, and Manufacturing. From strategy, to build, to business outcomes, we unlock value from AI with unmatched clarity, speed, and capability. Powered by 600 AI experts serving 50 enterprise clients from 5 global locations, we work side-by…",adzuna,2026-05-12,,Senior
Senior Data Scientist (Success Manager),br,"Dreaming big is in our DNA. It’s who we are as a company. It’s our culture. It’s our heritage. And more than ever, it’s our future. A future where we’re always looking forward. Always serving up new ways to meet life’s moments. A future where we keep dreaming bigger. We look for people with passion, talent, and curiosity, and provide them with the teammates, resources and opportunities to unleash their full potential. The power we create together – when we combine your strengths with ours – is …",adzuna,2026-04-17,,Senior
Data View / Analista de Dados,br," NOSSO JEITO DE SER O time da GEX é formado por pessoas com GARRA — que aprendem fazendo, se envolvem de verdade com o que entregam e levam o trabalho a sério. Nos esforçamos todos os dias com o propósito de levar educação, saúde e qualidade de vida para milhares de pessoas no Brasil e no mundo — com responsabilidade, agilidade e um toque humano em tudo o que fazemos. Aqui, valorizamos quem propõe, se envolve e quer crescer com a gente . Se você curte desafios, é comunicativo e busca um time co…",adzuna,2026-05-12,,Not Specified
Pessoa Analista de Dados Sênior (Power Platform) - Temporário,br,"Description Estamos em busca de um Analista de Dados Sênior com sólida experiência em Power Platform e ferramentas do ecossistema Microsoft 365 para desenvolver soluções que integrem dados, automatizem processos e suportem decisões estratégicas. Este profissional será referência técnica, garantindo qualidade, governança e inovação. Responsibilities Principais atividades: Desenvolver soluções utilizando Power BI , Power Apps e Power Automate . Criar dashboards interativos e relatórios avançados …",adzuna,2026-04-16,,Not Specified
Especialista de Transformação Operacional — Finanças,br,"Description Seja bem-vind@ ao universo Privalia! Na Privalia, transformamos o e-commerce em um universo de possibilidades. Somos apaixonados por oferecer experiências únicas e divertidas de compra, e nosso time de Finanças é o motor que garante a sustentabilidade e a eficiência dessa engrenagem. Buscamos um(a) Especialista de Transformação Operacional que seja inconformado(a) com processos manuais e tenha ""sentimento de dono"". Sua missão será liderar a jornada de automação e digitalização da ár…",adzuna,2026-04-19,,Senior
FBS Analytics Engineer,br,"Our Client is one of the United States’ largest insurers, providing a wide range of insurance and financial services products with gross written premiums well over US$25 Billion (P&C). They proudly serve more than 10 million U.S. households with more than 19 million individual policies across all 50 states through the efforts of over 48,000 exclusive and independent agents and nearly 18,500 employees. Finally, our Client is part of one the largest Insurance Groups in the world. What to expect o…",adzuna,2026-01-23,,Not Specified
Analista De Planejamento E Performance III,br,"Description Somos a ERO , uma mineradora que nasceu no coração do Brasil e cresceu levando para o mundo mais força e energia — uma força que impulsiona setores produtivos e contribui para o desenvolvimento de diferentes regiões. Desde 1979, quando iniciou suas atividades na unidade Caraíba , a empresa vem consolidando sua presença no setor mineral brasileiro, expandindo para a mina de ouro em Xavantina , avançando na implantação da unidade Tucumã — que se destaca como um dos principais polos de…",adzuna,2026-05-29,,Not Specified
Analista de Business Intelligence Junior,br,"Sobre Nós Na Qualificar TI, somos especialistas em Governança de Dados, Gerenciamento de Projetos, Transformação Digital e Outsourcing. Há mais de 24 anos, entregamos soluções estratégicas e as melhores práticas de TI para gerar valor real aos nossos clientes e à sociedade. Se você gosta de aprender, compartilhar conhecimento e construir soluções que fazem diferença, esta vaga é para você. Atividades: Colaborar com analistas de negócios na identificação e documentação de necessidades e requisit…",adzuna,2026-03-26,,Junior
Midlevel Analytics Engineer,br,"Descrição da vaga O time de Data for Product compõe tribos e squads da área de R&D. O nosso trabalho é de transformar dados em ativos estratégicos, consequentemente, gerando e habilitando novas fontes de receita junto aos produtos Blip. Buscamos uma pessoa Analytics Engineer Plena, curiosa e dedicada, para contribuir ativamente na evolução de nossos produtos. Você terá um papel fundamental na reforma e otimização do nosso contexto de legado, sendo responsável por sustentar, desenvolver e otimiz…",adzuna,2026-03-10,,Not Specified
Pessoa Analista De Antifraude Pleno – Foco Em Automação E Ia,br,"Description AQUI SUA CARREIRA COMEÇA GRANDE. VENHA SER UMA PESSOA ANALISTA DE ANTIFRAUDE PLENO – FOCO EM AUTOMAÇÃO E IA NA YDUQS. Temos um projeto grandioso e que requer um time com disposição para pensar de forma original, disruptiva, e com objetivo de resolver as grandes questões de hoje na educação: acesso, tecnologia, customização e o sucesso dos nossos alunos. Somos uma companhia cheia de energia, que já nasceu gigante e com resultados extraordinários. Venha fazer parte desse time! VENHA T…",adzuna,2026-05-15,,Not Specified
FBS - Jr. Project Analyst - With knowledge in Data (Call Center Operations),br,"Our Client is one of the United States’ largest insurers, providing a wide range of insurance and financial services products with gross written premiums well over US$25 Billion (P&C). They proudly serve more than 10 million U.S. households with more than 19 million individual policies across all 50 states through the efforts of over 48,000 exclusive and independent agents and nearly 18,500 employees. Finally, our Client is part of one the largest Insurance Groups in the world. Job Summary Take…",adzuna,2026-05-26,,Junior
"Software Developer Analyst II - Process, Automation & Data Mgmt",br,"Conheça o Inter Pioneiros, mudamos o mercado ao lançar o primeiro banco digital do Brasil e seguimos criando tendências com tecnologia de ponta. Evoluímos para um Super App Financeiro Global, com soluções completas e inovação de primeira. Aqui, o trabalho tem propósito: construir oportunidades reais, transformar a vida das pessoas e o mercado financeiro. Esse é o nosso Jeito Inter de Fazer. Se você quer fazer parte dessa mudança e deixar um legado, seu lugar é aqui. Vem ser Sangue Laranja. Get …",adzuna,2026-05-29,,Not Specified
